#Type;Year;Patched;Company;HardwareExtension;Machine;Genre;Info;File
Disk;1986;original;Sprites;CTRL;Philips_NMS_8250;Arcade;Sprites Man;/openMSX/SOFTWARE/msxmania/mania056.dsk.gz
Disk;1987;original;Methodic Solutions;CTRL;Philips_NMS_8250;Arcade;Time Bomb;/openMSX/SOFTWARE/msxmania/mania056.dsk.gz
Disk;1988;original;Dinamic;CTRL;Philips_NMS_8250;Arcade;Turbo Girl;/openMSX/SOFTWARE/msxmania/mania056.dsk.gz
Disk;1985;original;Toshiba;CTRL;Philips_NMS_8250;Arcade;B.C.'s Quest;/openMSX/SOFTWARE/msxmania/mania057.dsk.gz
Disk;1986;original;Bug Byte;CTRL;Philips_NMS_8250;Arcade;Chicken Chase;/openMSX/SOFTWARE/msxmania/mania057.dsk.gz
Disk;1990;original;Positive;CTRL;Philips_NMS_8250;Fighting;Choy Lee Fut Kung Fu Warrior;/openMSX/SOFTWARE/msxmania/mania057.dsk.gz
Disk;1988;original;Zigurat;CTRL;Philips_NMS_8250;Arcade;El Poder Oscuro;/openMSX/SOFTWARE/msxmania/mania057.dsk.gz
Disk;1986;original;Konami;CTRL;Philips_NMS_8250;Arcade;Knightmare;/openMSX/SOFTWARE/msxmania/mania057.dsk.gz
Disk;1983;original;Level 9 Computing;CTRL;Philips_NMS_8250;Text Adventure;Lords of Time;/openMSX/SOFTWARE/msxmania/mania057.dsk.gz
Disk;1989;original;Robware;CTRL;Philips_NMS_8250;Arcade;Penguin Crown;/openMSX/SOFTWARE/msxmania/mania057.dsk.gz
Disk;1983;original;Hudson;CTRL;Philips_NMS_8250;Arcade;Railway;/openMSX/SOFTWARE/msxmania/mania057.dsk.gz
Disk;1986;original;Taito;CTRL;Philips_NMS_8250;Arcade;The Legend of Kage;/openMSX/SOFTWARE/msxmania/mania057.dsk.gz
Disk;1984;original;OEC;CTRL;Philips_NMS_8250;Shoot'm Up;Battle Cross;/openMSX/SOFTWARE/msxmania/mania058.dsk.gz
Disk;1985;original;Pony;CTRL;Philips_NMS_8250;Arcade;Checkers in Tan Tan;/openMSX/SOFTWARE/msxmania/mania058.dsk.gz
Disk;1985;original;Vortex Software;CTRL;Philips_NMS_8250;Arcade;Highway Encounter;/openMSX/SOFTWARE/msxmania/mania058.dsk.gz
Disk;1984;original;Infogrames;CTRL;Philips_NMS_8250;Arcade;Hercule;/openMSX/SOFTWARE/msxmania/mania058.dsk.gz
Disk;1989;original;Imagine;CTRL;Philips_NMS_8250;Arcade;Renegade III;/openMSX/SOFTWARE/msxmania/mania058.dsk.gz
Disk;1984;original;Takara;CTRL;Philips_NMS_8250;Tennis;Super Tennis;/openMSX/SOFTWARE/msxmania/mania058.dsk.gz
Disk;1987;original;Juliet Software;CTRL;Philips_NMS_8250;Arcade;The Breaker;/openMSX/SOFTWARE/msxmania/mania058.dsk.gz
Disk;1986;original;Dro Soft;CTRL;Philips_NMS_8250;Chess;The Chess Master 2000;/openMSX/SOFTWARE/msxmania/mania058.dsk.gz
Disk;1984;original;ASCII;CTRL;Philips_NMS_8250;Sports;Trial Ski;/openMSX/SOFTWARE/msxmania/mania058.dsk.gz
Disk;1988;original;Zigurat;CTRL;Philips_NMS_8250;Arcade;Afteroids;/openMSX/SOFTWARE/msxmania/mania059.dsk.gz
Disk;1986;original;Omikron;CTRL;Philips_NMS_8250;Adventure;El Descubrimiento de America;/openMSX/SOFTWARE/msxmania/mania059.dsk.gz
Disk;1984;original;Konami;CTRL;Philips_NMS_8250;Arcade;Comic Bakery;/openMSX/SOFTWARE/msxmania/mania059.dsk.gz
Disk;unknown;original;Matsushita;CTRL;Philips_NMS_8250;Sports;MSX Baseball;/openMSX/SOFTWARE/msxmania/mania059.dsk.gz
Disk;1985;original;Konami;CTRL;Philips_NMS_8250;Arcade;Pippols;/openMSX/SOFTWARE/msxmania/mania059.dsk.gz
Disk;1983;original;ASCII;CTRL;Philips_NMS_8250;Shoot'm Up;Scope On;/openMSX/SOFTWARE/msxmania/mania059.dsk.gz
Disk;1986;original;HAL;CTRL;Philips_NMS_8250;Arcade;Mobile Planet;/openMSX/SOFTWARE/msxmania/mania059.dsk.gz
Disk;unknown;original;Sein;CTRL;Philips_NMS_8250;RPG;Tritorn;/openMSX/SOFTWARE/msxmania/mania059.dsk.gz
Disk;unknown;original;Cosmos Computer;CTRL;Philips_NMS_8250;Arcade;Zaider;/openMSX/SOFTWARE/msxmania/mania059.dsk.gz
Disk;1987;original;Methodic Solutions;CTRL;Philips_NMS_8250;Sports;Alpine Ski;/openMSX/SOFTWARE/msxmania/mania060.dsk.gz
Disk;1987;original;Mastertronic;CTRL;Philips_NMS_8250;Arcade;Amaurote;/openMSX/SOFTWARE/msxmania/mania060.dsk.gz
Disk;1983;original;Think Soft;CTRL;Philips_NMS_8250;Arcade;Bee & Flower;/openMSX/SOFTWARE/msxmania/mania060.dsk.gz
Disk;1985;original;System Copax;CTRL;Philips_NMS_8250;Arcade;Captain Chef;/openMSX/SOFTWARE/msxmania/mania060.dsk.gz
Disk;1986;original;Juliet Software;CTRL;Philips_NMS_8250;Arcade;Johny Comomolo in 321 Fire;/openMSX/SOFTWARE/msxmania/mania060.dsk.gz
Disk;unknown;original;dB-Soft;CTRL;Philips_NMS_8250;Arcade;Flappy;/openMSX/SOFTWARE/msxmania/mania060.dsk.gz
Disk;1983;original;Hudson;CTRL;Philips_NMS_8250;Arcade;Kaeru Shooter;/openMSX/SOFTWARE/msxmania/mania060.dsk.gz
Disk;1989;original;Domark;CTRL;Philips_NMS_8250;Arcade;Licence to Kill;/openMSX/SOFTWARE/msxmania/mania060.dsk.gz
Disk;1988;original;Animagic;CTRL;Philips_NMS_8250;Strategic;War in Middle Earth;/openMSX/SOFTWARE/msxmania/mania060.dsk.gz
Disk;1984;original;Konami;CTRL;Philips_NMS_8250;Arcade;Athletic Land;/openMSX/SOFTWARE/msxmania/mania061.dsk.gz
Disk;1986;original;Sony;CTRL;Philips_NMS_8250;Racing;Coaster Race;/openMSX/SOFTWARE/msxmania/mania061.dsk.gz
Disk;1987;original;Mind Games;CTRL;Philips_NMS_8250;Arcade;FX-15;/openMSX/SOFTWARE/msxmania/mania061.dsk.gz
Disk;1988;original;Dinamic;CTRL;Philips_NMS_8250;Arcade;Game Over;/openMSX/SOFTWARE/msxmania/mania061.dsk.gz
Disk;1986;original;Proeco;CTRL;Philips_NMS_8250;Arcade;Globiblod;/openMSX/SOFTWARE/msxmania/mania061.dsk.gz
Disk;1985;original;Toho;CTRL;Philips_NMS_8250;Arcade;Godzilla;/openMSX/SOFTWARE/msxmania/mania061.dsk.gz
Disk;1986;original;Casio;CTRL;Philips_NMS_8250;Sports;Jockey;/openMSX/SOFTWARE/msxmania/mania061.dsk.gz
Disk;unknown;original;unknown;CTRL;Philips_NMS_8250;Chess;Master Chess;/openMSX/SOFTWARE/msxmania/mania061.dsk.gz
Disk;1983;original;Mass Tael;CTRL;Philips_NMS_8250;Arcade;Sasa;/openMSX/SOFTWARE/msxmania/mania061.dsk.gz
Disk;unknown;original;Rolf Fokkens;CTRL;Philips_NMS_8250;Arcade;Break Free;/openMSX/SOFTWARE/msxmania/mania062.dsk.gz
Disk;1987;original;Gen Soft;CTRL;Philips_NMS_8250;Arcade;Cutdown;/openMSX/SOFTWARE/msxmania/mania062.dsk.gz
Disk;1983;original;Hudson;CTRL;Philips_NMS_8250;Arcade;Kinasai;/openMSX/SOFTWARE/msxmania/mania062.dsk.gz
Disk;1985;original;Konami;CTRL;Philips_NMS_8250;Arcade;King's Valley;/openMSX/SOFTWARE/msxmania/mania062.dsk.gz
Disk;1985;original;VB Soft;CTRL;Philips_NMS_8250;Arcade;Miraculus;/openMSX/SOFTWARE/msxmania/mania062.dsk.gz
Disk;1989;original;US Gold;CTRL;Philips_NMS_8250;Arcade;Moonwalker;/openMSX/SOFTWARE/msxmania/mania062.dsk.gz
Disk;1985;original;Konami;CTRL;Philips_NMS_8250;Racing;Road Fighter;/openMSX/SOFTWARE/msxmania/mania062.dsk.gz
Disk;1983;original;Hudson;CTRL;Philips_NMS_8250;Shoot'm Up;Submarine Shooter;/openMSX/SOFTWARE/msxmania/mania062.dsk.gz
Disk;unknown;original;unknown;CTRL;Philips_NMS_8250;Arcade;Waterfalls;/openMSX/SOFTWARE/msxmania/mania062.dsk.gz
Disk;1985;original;Idealogic;CTRL;Philips_NMS_8250;Arcade;Boing Boing;/openMSX/SOFTWARE/msxmania/mania063.dsk.gz
Disk;1983;original;Konami;CTRL;Philips_NMS_8250;Billiards;Computer Billiards;/openMSX/SOFTWARE/msxmania/mania063.dsk.gz
Disk;1984;original;Jaleco;CTRL;Philips_NMS_8250;Arcade;Dino Sourcers;/openMSX/SOFTWARE/msxmania/mania063.dsk.gz
Disk;1988;original;OMK Software;CTRL;Philips_NMS_8250;Arcade;Fire Star;/openMSX/SOFTWARE/msxmania/mania063.dsk.gz
Disk;1984;original;Konami;CTRL;Philips_NMS_8250;Sports;Hyper Olympic 1;/openMSX/SOFTWARE/msxmania/mania063.dsk.gz
Disk;1990;original;Topo Soft;CTRL;Philips_NMS_8250;Arcade;Ice Breaker;/openMSX/SOFTWARE/msxmania/mania063.dsk.gz
Disk;1986;original;Aackosoft;CTRL;Philips_NMS_8250;Arcade;Jet Bomber;/openMSX/SOFTWARE/msxmania/mania063.dsk.gz
Disk;1984;original;Jaleco;CTRL;Philips_NMS_8250;Arcade;Ninja Kun;/openMSX/SOFTWARE/msxmania/mania063.dsk.gz
Disk;1987;original;Mister Chip;CTRL;Philips_NMS_8250;Adventure;Rex Hard;/openMSX/SOFTWARE/msxmania/mania063.dsk.gz
Disk;1985;original;Nice Ideas;CTRL;Philips_NMS_8250;Cards;Bridge;/openMSX/SOFTWARE/msxmania/mania064.dsk.gz
Disk;1986;original;Mind Games;CTRL;Philips_NMS_8250;Arcade;Destroyer;/openMSX/SOFTWARE/msxmania/mania064.dsk.gz
Disk;1985;original;Micro Land;CTRL;Philips_NMS_8250;Arcade;Hurricane;/openMSX/SOFTWARE/msxmania/mania064.dsk.gz
Disk;1987;original;Mastertronic;CTRL;Philips_NMS_8250;Strategic;Invasion;/openMSX/SOFTWARE/msxmania/mania064.dsk.gz
Disk;1986;original;Zap;CTRL;Philips_NMS_8250;Arcade;Midnight Brothers;/openMSX/SOFTWARE/msxmania/mania064.dsk.gz
Disk;1986;original;Dinamic;CTRL;Philips_NMS_8250;Adventure;Profanation;/openMSX/SOFTWARE/msxmania/mania064.dsk.gz
Disk;1984;original;Mass Tael;CTRL;Philips_NMS_8250;Arcade;Tetra Horror;/openMSX/SOFTWARE/msxmania/mania064.dsk.gz
Disk;1983;original;Konami;CTRL;Philips_NMS_8250;Shoot'm Up;Time Pilot;/openMSX/SOFTWARE/msxmania/mania064.dsk.gz
Disk;1985;original;Konami;CTRL;Philips_NMS_8250;Fighting;Yie Ar Kung Fu;/openMSX/SOFTWARE/msxmania/mania064.dsk.gz
Disk;1986;original;Load N Run;CTRL;Philips_NMS_8250;Arcade;Aguas Bravas;/openMSX/SOFTWARE/msxmania/mania065.dsk.gz
Disk;1990;original;Aventuras AD;CTRL;Philips_NMS_8250;Adventure;Espacial;/openMSX/SOFTWARE/msxmania/mania065.dsk.gz
Disk;1986;original;Livewire;CTRL;Philips_NMS_8250;Arcade;Jumping Jack;/openMSX/SOFTWARE/msxmania/mania065.dsk.gz
Disk;1985;original;Activision;CTRL;Philips_NMS_8250;Arcade;Rockbolt;/openMSX/SOFTWARE/msxmania/mania065.dsk.gz
Disk;1985;original;Taito;CTRL;Philips_NMS_8250;Shoot'm Up;Space Invaders;/openMSX/SOFTWARE/msxmania/mania065.dsk.gz
Disk;unknown;original;unknown;CTRL;Philips_NMS_8250;Strategic;Square Battle;/openMSX/SOFTWARE/msxmania/mania065.dsk.gz
Disk;1989;original;Domark;CTRL;Philips_NMS_8250;Arcade;Toobin;/openMSX/SOFTWARE/msxmania/mania065.dsk.gz
Disk;unknown;original;Skorpyd;CTRL;Philips_NMS_8250;Adventure;Underground;/openMSX/SOFTWARE/msxmania/mania065.dsk.gz
Disk;1984;original;Taito;CTRL;Philips_NMS_8250;Arcade;Xyxolog;/openMSX/SOFTWARE/msxmania/mania065.dsk.gz
Disk;1990;original;Aventuras AD;CTRL;Philips_NMS_8250;Text Adventure;Diosa de Cozumel;/openMSX/SOFTWARE/msxmania/mania066.dsk.gz
Disk;1989;original;Zigurat;CTRL;Philips_NMS_8250;Tennis;Emilio Sanchez Vicario;/openMSX/SOFTWARE/msxmania/mania066.dsk.gz
Disk;1985;original;Comptiq;CTRL;Philips_NMS_8250;Arcade;Grog's Revenge;/openMSX/SOFTWARE/msxmania/mania066.dsk.gz
Disk;1988;original;MSX Magazine;CTRL;Philips_NMS_8250;Shoot'm Up;Legion;/openMSX/SOFTWARE/msxmania/mania066.dsk.gz
Disk;1985;original;Infogrames;CTRL;Philips_NMS_8250;Arcade;Les Voitures dans Autoroute;/openMSX/SOFTWARE/msxmania/mania066.dsk.gz
Disk;1986;original;Eaglesoft;CTRL;Philips_NMS_8250;Arcade;Panique;/openMSX/SOFTWARE/msxmania/mania066.dsk.gz
Disk;1984;original;Mr. Micro;CTRL;Philips_NMS_8250;Arcade;Punchy;/openMSX/SOFTWARE/msxmania/mania066.dsk.gz
Disk;1986;original;Juliet Software;CTRL;Philips_NMS_8250;Arcade;Venganza;/openMSX/SOFTWARE/msxmania/mania066.dsk.gz
Disk;1986;original;Crossmedia Soft;CTRL;Philips_NMS_8250;Arcade;Venus Fire;/openMSX/SOFTWARE/msxmania/mania066.dsk.gz
Disk;1990;original;Opera Soft;CTRL;Philips_NMS_8250;Racing;Angel Nieto Pole 500;/openMSX/SOFTWARE/msxmania/mania067.dsk.gz
Disk;1986;original;Taito;CTRL;Philips_NMS_8250;Arcade;Arkanoid;/openMSX/SOFTWARE/msxmania/mania067.dsk.gz
Disk;1983;original;ASCII;CTRL;Philips_NMS_8250;Arcade;Crazy Bullet;/openMSX/SOFTWARE/msxmania/mania067.dsk.gz
Disk;1988;original;Addictive Games;CTRL;Philips_NMS_8250;Sports;Football Manager World Cup Ed.;/openMSX/SOFTWARE/msxmania/mania067.dsk.gz
Disk;1988;original;Eurosoft;CTRL;Philips_NMS_8250;Shoot'm Up;Gutt Blaster;/openMSX/SOFTWARE/msxmania/mania067.dsk.gz
Disk;1984;original;Konami;CTRL;Philips_NMS_8250;Arcade;Magical Tree;/openMSX/SOFTWARE/msxmania/mania067.dsk.gz
Disk;1983;original;Konami;CTRL;Philips_NMS_8250;Shoot'm Up;Super Cobra;/openMSX/SOFTWARE/msxmania/mania067.dsk.gz
Disk;1983;original;Mass Tael;CTRL;Philips_NMS_8250;Arcade;Telebunnie;/openMSX/SOFTWARE/msxmania/mania067.dsk.gz
Disk;1988;original;Xortrapa Soft;CTRL;Philips_NMS_8250;Arcade;Triple Comando;/openMSX/SOFTWARE/msxmania/mania067.dsk.gz
Disk;1990;original;Positive;CTRL;Philips_NMS_8250;Sports;African Trail Simulator;/openMSX/SOFTWARE/msxmania/mania068.dsk.gz
Disk;1989;original;Zigurat;CTRL;Philips_NMS_8250;Arcade;Comando Quatro;/openMSX/SOFTWARE/msxmania/mania068.dsk.gz
Disk;1984;original;Zap;CTRL;Philips_NMS_8250;Arcade;Funky Mouse;/openMSX/SOFTWARE/msxmania/mania068.dsk.gz
Disk;1985;original;Sprites;CTRL;Philips_NMS_8250;Platform;Infernal Miner;/openMSX/SOFTWARE/msxmania/mania068.dsk.gz
Disk;1989;original;Experience Software;CTRL;Philips_NMS_8250;Arcade;Maze of the Black Spider;/openMSX/SOFTWARE/msxmania/mania068.dsk.gz
Disk;1984;original;Longman Group;CTRL;Philips_NMS_8250;Arcade;Oh Mummy;/openMSX/SOFTWARE/msxmania/mania068.dsk.gz
Disk;1987;original;Nippon Dexter;CTRL;Philips_NMS_8250;Arcade;Strange Loop;/openMSX/SOFTWARE/msxmania/mania068.dsk.gz
Disk;1986;original;Bug Byte;CTRL;Philips_NMS_8250;Adventure;Time Trax;/openMSX/SOFTWARE/msxmania/mania068.dsk.gz
Disk;1985;original;Konami;CTRL;Philips_NMS_8250;Fighting;Yie Ar Kung Fu 2;/openMSX/SOFTWARE/msxmania/mania068.dsk.gz
Disk;1986;original;Ocean;CTRL;Philips_NMS_8250;Adventure;Batman;/openMSX/SOFTWARE/msxmania/mania069.dsk.gz
Disk;1989;original;Dinamic;CTRL;Philips_NMS_8250;Arcade;Freddy Hardest South Manhattan;/openMSX/SOFTWARE/msxmania/mania069.dsk.gz
Disk;1985;original;Philips;CTRL;Philips_NMS_8250;Arcade;Geometrias;/openMSX/SOFTWARE/msxmania/mania069.dsk.gz
Disk;1985;original;A.C.G.;CTRL;Philips_NMS_8250;Adventure;Night Shade;/openMSX/SOFTWARE/msxmania/mania069.dsk.gz
Disk;1986;original;ASCII;CTRL;Philips_NMS_8250;Arcade;Pashka;/openMSX/SOFTWARE/msxmania/mania069.dsk.gz
Disk;1983;original;T&E Soft;CTRL;Philips_NMS_8250;Arcade;Pyramid Warp;/openMSX/SOFTWARE/msxmania/mania069.dsk.gz
Disk;1985;original;Dinamic;CTRL;Philips_NMS_8250;Boxing;Rocky;/openMSX/SOFTWARE/msxmania/mania069.dsk.gz
Disk;1984;original;Konami;CTRL;Philips_NMS_8250;Shoot'm Up;Sky Jaguar;/openMSX/SOFTWARE/msxmania/mania069.dsk.gz
Disk;1988;original;Topo Soft;CTRL;Philips_NMS_8250;Pinball;Score 3020;/openMSX/SOFTWARE/msxmania/mania069.dsk.gz
Disk;unknown;original;Gary James Gray;CTRL;Philips_NMS_8250;Arcade;Attacked;/openMSX/SOFTWARE/msxmania/mania070.dsk.gz
Disk;unknown;original;unknown;CTRL;Philips_NMS_8250;Shoot'm Up;Demand;/openMSX/SOFTWARE/msxmania/mania070.dsk.gz
Disk;1984;original;Konami;CTRL;Philips_NMS_8250;Sports;Hyper Olympic 2;/openMSX/SOFTWARE/msxmania/mania070.dsk.gz
Disk;1985;original;Mind Games;CTRL;Philips_NMS_8250;Sports;Hyperball;/openMSX/SOFTWARE/msxmania/mania070.dsk.gz
Disk;1985;original;Toshiba;CTRL;Philips_NMS_8250;Shoot'm Up;Moonsweeper;/openMSX/SOFTWARE/msxmania/mania070.dsk.gz
Disk;1988;original;Dinamic;CTRL;Philips_NMS_8250;Arcade;Navy Moves;/openMSX/SOFTWARE/msxmania/mania070.dsk.gz
Disk;1988;original;Eurosoft;CTRL;Philips_NMS_8250;Arcade;Pharao's Revenge;/openMSX/SOFTWARE/msxmania/mania070.dsk.gz
Disk;1983;original;Mass Tael;CTRL;Philips_NMS_8250;Arcade;Poppaq the Fish;/openMSX/SOFTWARE/msxmania/mania070.dsk.gz
Disk;1986;original;Bug Byte;CTRL;Philips_NMS_8250;Shoot'm Up;Sky Hawk;/openMSX/SOFTWARE/msxmania/mania070.dsk.gz
Disk;1984;original;ASCII;CTRL;Philips_NMS_8250;Strategic;Bokosuka Wars;/openMSX/SOFTWARE/msxmania/mania071.dsk.gz
Disk;1989;original;Positive;CTRL;Philips_NMS_8250;Pinball;Enchanted;/openMSX/SOFTWARE/msxmania/mania071.dsk.gz
Disk;unknown;original;Dk Tronics;CTRL;Philips_NMS_8250;Simulation;Minder;/openMSX/SOFTWARE/msxmania/mania071.dsk.gz
Disk;1985;original;Pixel Co.;CTRL;Philips_NMS_8250;Adventure;Neo-Z;/openMSX/SOFTWARE/msxmania/mania071.dsk.gz
Disk;1990;original;Zigurat;CTRL;Philips_NMS_8250;Arcade;Power and Magic;/openMSX/SOFTWARE/msxmania/mania071.dsk.gz
Disk;1985;original;Kuma;CTRL;Philips_NMS_8250;Arcade;Spooks and Ladders;/openMSX/SOFTWARE/msxmania/mania071.dsk.gz
Disk;1986;original;Mastertronic;CTRL;Philips_NMS_8250;Arcade;Survivors;/openMSX/SOFTWARE/msxmania/mania071.dsk.gz
Disk;1984;original;Konami;CTRL;Philips_NMS_8250;Tennis;Tennis;/openMSX/SOFTWARE/msxmania/mania071.dsk.gz
Disk;unknown;original;ASCII;CTRL;Philips_NMS_8250;RPG;The Black Onyx;/openMSX/SOFTWARE/msxmania/mania071.dsk.gz
Disk;1984;original;Casio;CTRL;Philips_NMS_8250;Sports;Baseball;/openMSX/SOFTWARE/msxmania/mania072.dsk.gz
Disk;1984;original;Kuma;CTRL;Philips_NMS_8250;Arcade;Binary Land;/openMSX/SOFTWARE/msxmania/mania072.dsk.gz
Disk;1986;original;Martech;CTRL;Philips_NMS_8250;Arcade;Cosmic Shock Absorber;/openMSX/SOFTWARE/msxmania/mania072.dsk.gz
Disk;1988;original;Topo Soft;CTRL;Philips_NMS_8250;Sports;Emilio Butraguevo Futbol;/openMSX/SOFTWARE/msxmania/mania072.dsk.gz
Disk;1984;original;Konami;CTRL;Philips_NMS_8250;Sports;Hyper Sports 1;/openMSX/SOFTWARE/msxmania/mania072.dsk.gz
Disk;1987;original;Mind Games;CTRL;Philips_NMS_8250;Racing;Indoor Race;/openMSX/SOFTWARE/msxmania/mania072.dsk.gz
Disk;1986;original;Dinamic;CTRL;Philips_NMS_8250;Arcade;Nonamed;/openMSX/SOFTWARE/msxmania/mania072.dsk.gz
Disk;1986;original;Eaglesoft;CTRL;Philips_NMS_8250;Arcade;Snake It;/openMSX/SOFTWARE/msxmania/mania072.dsk.gz
Disk;1988;original;Topo Soft;CTRL;Philips_NMS_8250;Arcade;Wells & Fargo;/openMSX/SOFTWARE/msxmania/mania072.dsk.gz
Disk;1987;original;Genesis Soft;CTRL;Philips_NMS_8250;Arcade;Bloody;/openMSX/SOFTWARE/msxmania/mania073.dsk.gz
Disk;1984;original;Taito;CTRL;Philips_NMS_8250;Arcade;Choro Q;/openMSX/SOFTWARE/msxmania/mania073.dsk.gz
Disk;1985;original;Indescomp;CTRL;Philips_NMS_8250;Arcade;Dip Dip;/openMSX/SOFTWARE/msxmania/mania073.dsk.gz
Disk;1985;original;Pony;CTRL;Philips_NMS_8250;Shoot'm Up;Final Justice;/openMSX/SOFTWARE/msxmania/mania073.dsk.gz
Disk;1993;original;Electromagic;CTRL;Philips_NMS_8250;Arcade;Gunstreet;/openMSX/SOFTWARE/msxmania/mania073.dsk.gz
Disk;unknown;original;Matias MSX Software;CTRL;Philips_NMS_8250;Text Adventure;Horror en Amityville;/openMSX/SOFTWARE/msxmania/mania073.dsk.gz
Disk;1990;original;Grandslam;CTRL;Philips_NMS_8250;Arcade;Running Man;/openMSX/SOFTWARE/msxmania/mania073.dsk.gz
Disk;1988;original;Topo Soft;CTRL;Philips_NMS_8250;Adventure;Temptations;/openMSX/SOFTWARE/msxmania/mania073.dsk.gz
Disk;1989;original;Accolade;CTRL;Philips_NMS_8250;Racing;Test Drive 2;/openMSX/SOFTWARE/msxmania/mania073.dsk.gz
Disk;1984;original;Konami;CTRL;Philips_NMS_8250;Arcade;Antarctic Adventure;/openMSX/SOFTWARE/msxmania/mania074.dsk.gz
Disk;1984;original;B.U.G.;CTRL;Philips_NMS_8250;Chess;Chess;/openMSX/SOFTWARE/msxmania/mania074.dsk.gz
Disk;1989;original;Dinamic;CTRL;Philips_NMS_8250;Arcade;Cosmic Sheriff;/openMSX/SOFTWARE/msxmania/mania074.dsk.gz
Disk;1984;original;ASCII;CTRL;Philips_NMS_8250;Shoot'm Up;Danger X4;/openMSX/SOFTWARE/msxmania/mania074.dsk.gz
Disk;1988;original;Topo Soft;CTRL;Philips_NMS_8250;Adventure;El Mundo Perdido;/openMSX/SOFTWARE/msxmania/mania074.dsk.gz
Disk;unknown;original;OMK Software;CTRL;Philips_NMS_8250;Arcade;Lady Safari;/openMSX/SOFTWARE/msxmania/mania074.dsk.gz
Disk;1985;original;Hudson;CTRL;Philips_NMS_8250;Shoot'm Up;Star Force;/openMSX/SOFTWARE/msxmania/mania074.dsk.gz
Disk;1986;original;Bytebusters;CTRL;Philips_NMS_8250;Arcade;Star Wars;/openMSX/SOFTWARE/msxmania/mania074.dsk.gz
Disk;1986;original;unknown;CTRL;Philips_NMS_8250;Arcade;Trebol;/openMSX/SOFTWARE/msxmania/mania074.dsk.gz
Disk;1984;original;Bothtec;CTRL;Philips_NMS_8250;Arcade;Anty;/openMSX/SOFTWARE/msxmania/mania075.dsk.gz
Disk;1984;original;Tsuburaya;CTRL;Philips_NMS_8250;Arcade;Bandai;/openMSX/SOFTWARE/msxmania/mania075.dsk.gz
Disk;1987;original;Juliet Software;CTRL;Philips_NMS_8250;Shoot'm Up;Eagle;/openMSX/SOFTWARE/msxmania/mania075.dsk.gz
Disk;1986;original;Zigurat;CTRL;Philips_NMS_8250;Arcade;El Misterio del Nilo;/openMSX/SOFTWARE/msxmania/mania075.dsk.gz
Disk;1985;original;Kuma;CTRL;Philips_NMS_8250;Shoot'm Up;Galaxia;/openMSX/SOFTWARE/msxmania/mania075.dsk.gz
Disk;unknown;original;Manhattan Transfer;CTRL;Philips_NMS_8250;Shoot'm Up;Marcianos;/openMSX/SOFTWARE/msxmania/mania075.dsk.gz
Disk;1985;original;Konami;CTRL;Philips_NMS_8250;Arcade;Mopi Ranger;/openMSX/SOFTWARE/msxmania/mania075.dsk.gz
Disk;1986;original;Bytebusters;CTRL;Philips_NMS_8250;Arcade;Police Academy;/openMSX/SOFTWARE/msxmania/mania075.dsk.gz
Disk;1986;original;Bytebusters;CTRL;Philips_NMS_8250;Arcade;Robot Wars;/openMSX/SOFTWARE/msxmania/mania075.dsk.gz
Disk;1987;original;Fangsoft;CTRL;Philips_NMS_8250;Arcade;Acrobatas;/openMSX/SOFTWARE/msxmania/mania076.dsk.gz
Disk;1984;original;Compile;CTRL;Philips_NMS_8250;Arcade;Chumy Chustle;/openMSX/SOFTWARE/msxmania/mania076.dsk.gz
Disk;1984;original;Toshiba;CTRL;Philips_NMS_8250;Shoot'm Up;Flash Splash;/openMSX/SOFTWARE/msxmania/mania076.dsk.gz
Disk;1985;original;Konami;CTRL;Philips_NMS_8250;Golf;Golf;/openMSX/SOFTWARE/msxmania/mania076.dsk.gz
Disk;1988;original;Iber Soft;CTRL;Philips_NMS_8250;Arcade;Habilit;/openMSX/SOFTWARE/msxmania/mania076.dsk.gz
Disk;1984;original;Mass Tael;CTRL;Philips_NMS_8250;Arcade;O'Mac Farmer;/openMSX/SOFTWARE/msxmania/mania076.dsk.gz
Disk;1983;original;Sony;CTRL;Philips_NMS_8250;Boardgame;Othello;/openMSX/SOFTWARE/msxmania/mania076.dsk.gz
Disk;1988;original;Topo Soft;CTRL;Philips_NMS_8250;Arcade;Rock'n Roller;/openMSX/SOFTWARE/msxmania/mania076.dsk.gz
Disk;1990;original;Delta;CTRL;Philips_NMS_8250;Arcade;Tuma 7;/openMSX/SOFTWARE/msxmania/mania076.dsk.gz
Disk;1984;original;Aackosoft;CTRL;Philips_NMS_8250;Shoot'm Up;Alpha Blaster;/openMSX/SOFTWARE/msxmania/mania077.dsk.gz
Disk;1984;original;Hudson;CTRL;Philips_NMS_8250;Sports;Baseball Craze;/openMSX/SOFTWARE/msxmania/mania077.dsk.gz
Disk;1986;original;Casio;CTRL;Philips_NMS_8250;Shoot'm Up;Exoide-Z;/openMSX/SOFTWARE/msxmania/mania077.dsk.gz
Disk;unknown;original;Dro Soft;CTRL;Philips_NMS_8250;Shoot'm Up;Hypsys;/openMSX/SOFTWARE/msxmania/mania077.dsk.gz
Disk;1986;original;Sony;CTRL;Philips_NMS_8250;Arcade;MSX Panic;/openMSX/SOFTWARE/msxmania/mania077.dsk.gz
Disk;unknown;original;unknown;CTRL;Philips_NMS_8250;Cards;Poker;/openMSX/SOFTWARE/msxmania/mania077.dsk.gz
